time_s,Ax_mg,Ay_mg,Az_mg,Aabs_mg,Roll_deg,Pitch_deg
9.52,-1014.825,205.167,-74.06,1038.001,109.85,77.87
9.55,-999.812,196.159,-75.061,1021.635,110.94,78.14
9.57,-1014.825,168.137,-59.048,1030.352,109.35,80.04
9.6,-998.812,146.119,-19.015,1009.622,97.41,81.61
9.63,-995.809,159.129,-70.057,1010.874,113.76,80.1
9.66,-1009.82,215.175,-82.067,1035.747,110.88,77.15
9.69,-990.805,200.163,-68.055,1013.11,108.78,77.95
9.71,-1006.818,164.133,1.001,1020.109,98.67,80.64
9.74,-1007.819,121.098,-65.053,1017.151,118.24,82.23
9.77,-1010.821,172.14,-18.015,1025.532,95.97,80.28
9.8,-981.798,188.153,-23.019,999.929,96.97,79.07
9.82,-966.785,225.183,-38.031,993.392,112.49,76.22
9.85,-990.805,147.12,-152.124,1013.154,135.96,77.94
9.88,-989.804,160.13,-112.091,1008.919,124.99,78.83
9.91,-997.811,185.15,-69.056,1017.19,110.45,78.8
9.94,-1021.83,224.182,-17.014,1046.271,94.34,77.59
9.96,-957.778,176.143,-40.033,974.663,102.8,79.28
9.99,-1004.816,186.151,-98.08,1026.61,117.78,78.17
10.02,-1023.832,198.161,-104.085,1048.014,117.71,77.67
10.05,-982.799,158.128,-96.078,1000.064,121.28,79.34
10.08,-1008.82,205.167,-62.05,1031.339,106.83,78
10.1,-996.81,213.173,-84.068,1022.81,111.52,77.05
10.13,-1004.816,249.202,-32.026,1035.753,97.32,75.96
10.16,-966.785,217.176,-96.078,995.525,117.73,75.16
10.19,-1013.824,259.211,-92.075,1050.479,109.56,74.82
10.22,-990.805,211.172,-22.018,1013.298,95.95,77.91
10.24,-1034.841,282.229,-11.009,1072.693,92.23,74.73
10.27,-972.79,242.197,-86.07,1006.175,109.56,75.2
10.3,-1009.82,176.143,-90.073,1029.017,117.08,78.92
10.33,-1013.824,173.141,-69.056,1030.818,111.74,79.58
